Elaboracion,Periodo,Pais,Negocio,Concepto,Clasificación,Cohort_Act,Valor,Escenario 
08-01-2025,03-01-2025,CL,PYME,Rate All In,Recurrencia,,0.01746602238,Ambicion
08-01-2025,03-01-2025,CL,PYME,Rate All In,Activacion,,0.01940247744,Ambicion
08-01-2025,03-01-2025,CL,PYME,Rate All In,Recurrencia,<2024,0.01694326369,Ambicion
08-01-2025,03-01-2025,CL,PYME,Rate All In,Recurrencia,2024,0.01720327419,Ambicion
08-01-2025,03-01-2025,CL,PYME,Rate All In,Recurrencia,2025,0.02021238460,Ambicion
08-01-2025,03-01-2025,CL,PYME,Int Rate,,,0.01429686353,Ambicion
08-01-2025,03-01-2025,CL,PYME,Int Rate,Recurrencia,,0.01411667479,Ambicion
08-01-2025,03-01-2025,CL,PYME,Int Rate,Activacion,,0.01569422366,Ambicion
08-01-2025,03-01-2025,CL,PYME,Int Rate,Recurrencia,<2024,0.01384718202,Ambicion
08-01-2025,03-01-2025,CL,PYME,Int Rate,Recurrencia,2024,0.01387171770,Ambicion
08-01-2025,03-01-2025,CL,PYME,Int Rate,Recurrencia,2025,0.01602879867,Ambicion
08-01-2025,03-01-2025,CL,PYME,AD Rate,,,0.00339034211,Ambicion
08-01-2025,03-01-2025,CL,PYME,AD Rate,Recurrencia,,0.00334934759,Ambicion
08-01-2025,03-01-2025,CL,PYME,AD Rate,Activacion,,0.00370825378,Ambicion
08-01-2025,03-01-2025,CL,PYME,AD Rate,Recurrencia,<2024,0.00309608167,Ambicion
08-01-2025,03-01-2025,CL,PYME,AD Rate,Recurrencia,2024,0.00333155649,Ambicion
08-01-2025,03-01-2025,CL,PYME,AD Rate,Recurrencia,2025,0.00418358593,Ambicion
08-01-2025,03-01-2025,CL,PYME,Fund Rate,,,0.00705251406,Ambicion
08-01-2025,03-01-2025,CL,PYME,Fund Rate,Recurrencia,,0.00706693849,Ambicion
08-01-2025,03-01-2025,CL,PYME,Fund Rate,Activacion,,0.00694065285,Ambicion
08-01-2025,03-01-2025,CL,PYME,Fund Rate,Recurrencia,<2024,0.00722712770,Ambicion
08-01-2025,03-01-2025,CL,PYME,Fund Rate,Recurrencia,2024,0.00699868780,Ambicion
08-01-2025,03-01-2025,CL,PYME,Fund Rate,Recurrencia,2025,0.00689962734,Ambicion
08-01-2025,03-01-2025,CL,PYME,Spread,,,0.01063469158,Ambicion
08-01-2025,03-01-2025,CL,PYME,Spread,Recurrencia,,0.01039908389,Ambicion
08-01-2025,03-01-2025,CL,PYME,Spread,Activacion,,0.01246182458,Ambicion
08-01-2025,03-01-2025,CL,PYME,Spread,Recurrencia,<2024,0.00971613600,Ambicion
08-01-2025,03-01-2025,CL,PYME,Spread,Recurrencia,2024,0.01020458640,Ambicion
08-01-2025,03-01-2025,CL,PYME,Spread,Recurrencia,2025,0.01331275726,Ambicion
08-01-2025,03-01-2025,CL,PYME,NTR,,,0.01518353637,Ambicion
08-01-2025,03-01-2025,CL,PYME,NTR,Recurrencia,,0.01474809000,Ambicion
08-01-2025,03-01-2025,CL,PYME,NTR,Activacion,,0.01876990688,Ambicion
08-01-2025,03-01-2025,CL,PYME,NTR,Recurrencia,<2024,0.01335642647,Ambicion
08-01-2025,03-01-2025,CL,PYME,NTR,Recurrencia,2024,0.01482760491,Ambicion
08-01-2025,03-01-2025,CL,PYME,NTR,Recurrencia,2025,0.01861294573,Ambicion
08-01-2025,03-01-2025,CL,PYME,Risk Rate,,,0.00238409453,Ambicion
08-01-2025,03-01-2025,CL,PYME,Risk Rate,Recurrencia,,0.00236745466,Ambicion
08-01-2025,03-01-2025,CL,PYME,Risk Rate,Activacion,,0.00251313637,Ambicion
08-01-2025,03-01-2025,CL,PYME,Risk Rate,Recurrencia,<2024,0.00216448944,Ambicion
08-01-2025,03-01-2025,CL,PYME,Risk Rate,Recurrencia,2024,0.00234864450,Ambicion
08-01-2025,03-01-2025,CL,PYME,Risk Rate,Recurrencia,2025,0.00305664011,Ambicion
08-01-2025,03-01-2025,CL,PYME,Interest Revenue,Activacion,,"166,566,156.44740700000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Interest Revenue,Recurrencia,<2024,"398,594,558.98864500000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Interest Revenue,Recurrencia,2024,"608,220,096.89676500000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Interest Revenue,Recurrencia,2025,"155,062,022.24192100000",Ambicion
08-01-2025,03-01-2025,CL,PYME,AD Revenue,Activacion,,"39,356,491.39790980000",Ambicion
08-01-2025,03-01-2025,CL,PYME,AD Revenue,Recurrencia,<2024,"89,121,476.59406080000",Ambicion
08-01-2025,03-01-2025,CL,PYME,AD Revenue,Recurrencia,2024,"146,075,609.23166700000",Ambicion
08-01-2025,03-01-2025,CL,PYME,AD Revenue,Recurrencia,2025,"40,471,859.92916540000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Gross Revenue,Activacion,,"205,922,647.84531600000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Gross Revenue,Recurrencia,<2024,"487,716,035.58270600000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Gross Revenue,Recurrencia,2024,"754,295,706.12843200000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Gross Revenue,Recurrencia,2025,"195,533,882.17108600000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Cost of Fund,Activacion,,"73,662,635.01161490000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Cost of Fund,Recurrencia,<2024,"208,034,658.04457500000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Cost of Fund,Recurrencia,2024,"306,864,850.00573800000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Cost of Fund,Recurrencia,2025,"66,746,746.86473340000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Cost of Risk,Activacion,,"26,672,454.47981240000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Cost of Risk,Recurrencia,<2024,"62,305,363.81443280000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Cost of Risk,Recurrencia,2024,"102,978,795.87068800000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Cost of Risk,Recurrencia,2025,"29,569,826.54075950000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Margen Financiero,Activacion,,"132,260,012.83370100000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Margen Financiero,Recurrencia,<2024,"279,681,377.53813100000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Margen Financiero,Recurrencia,2024,"447,430,856.12269300000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Margen Financiero,Recurrencia,2025,"128,787,135.30635300000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Resultado Comercial,Activacion,,"105,587,558.35388900000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Resultado Comercial,Recurrencia,<2024,"217,376,013.72369800000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Resultado Comercial,Recurrencia,2024,"344,449,417.20447400000",Ambicion
08-01-2025,03-01-2025,CL,PYME,Resultado Comercial,Recurrencia,2025,"99,217,308.76559370000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Active,<2024,954.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Active,2024,"1,717.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Active,2025,"1,328.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,New Active,,348.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Old Active,<2024,954.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Old Active,2024,"1,717.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Old Active,2025,980.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Old Operados,<2024,655.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Old Operados,2024,"1,097.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Old Operados,2025,451.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,% OldOp/OldActive,<2024,0.68658280922,Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,% OldOp/OldActive,2024,0.63890506698,Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,% OldOp/OldActive,2025,0.46020408163,Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Total Operados,<2024,655.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Total Operados,2024,"1,097.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Clientes,Total Operados,2025,799.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Bruto,<2024,142.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Bruto,2024,253.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Bruto,2025,175.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Bruto Acum.,<2024,"6,682.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Bruto Acum.,2024,"2,842.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Bruto Acum.,2025,258.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Bruto Act,,95.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Bruto Rec,<2024,142.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Bruto Rec,2024,253.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Bruto Rec,2025,80.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Resucitados,<2024,78.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Resucitados,2024,141.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Resucitados,2025,9.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Neto,<2024,64.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Neto,2024,112.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,Churn Neto,2025,166.00000000000,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Churn Bruto,<2024,0.13948919450,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Churn Bruto,2024,0.13832695462,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Churn Bruto,2025,0.15270506108,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Churn Bruto Act,,0.23058252427,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Churn Bruto Rec,<2024,0.13948919450,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Churn Bruto Rec,2024,0.13832695462,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Churn Bruto Rec,2025,0.10899182561,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Resurrected,<2024,0.01178603808,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Resurrected,2024,0.05164835165,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Resurrected,2025,0.09782608696,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Churn Neto,<2024,0.06286836935,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Churn Neto,2024,0.06123564790,Ambicion
08-01-2025,04-01-2025,CL,PYME,Churn,% Churn Neto,2025,0.14485165794,Ambicion
08-01-2025,04-01-2025,CL,PYME,Originacion,Activacion,,"6,015,735,127.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Originacion,Recurrencia,<2024,"18,376,307,633.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Originacion,Recurrencia,2024,"23,815,279,401.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Originacion,Recurrencia,2025,"8,492,101,035.00000000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Originacion Prom,Activacion,,"17,286,595.19252870000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Originacion Prom,Recurrencia,<2024,"28,055,431.50076340000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Originacion Prom,Recurrencia,2024,"21,709,461.62351870000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Originacion Prom,Recurrencia,2025,"18,829,492.31707320000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Term,,,41.46042725602,Ambicion
08-01-2025,04-01-2025,CL,PYME,Term,Recurrencia,,41.13535892654,Ambicion
08-01-2025,04-01-2025,CL,PYME,Term,Activacion,,44.19918843229,Ambicion
08-01-2025,04-01-2025,CL,PYME,Term,Recurrencia,<2024,41.11569917801,Ambicion
08-01-2025,04-01-2025,CL,PYME,Term,Recurrencia,2024,41.52628633719,Ambicion
08-01-2025,04-01-2025,CL,PYME,Term,Recurrencia,2025,40.08158296623,Ambicion
08-01-2025,04-01-2025,CL,PYME,Rate All In,,,0.01845251689,Ambicion
08-01-2025,04-01-2025,CL,PYME,Rate All In,Recurrencia,,0.01814010918,Ambicion
08-01-2025,04-01-2025,CL,PYME,Rate All In,Activacion,,0.02090215674,Ambicion
08-01-2025,04-01-2025,CL,PYME,Rate All In,Recurrencia,<2024,0.01695683168,Ambicion
08-01-2025,04-01-2025,CL,PYME,Rate All In,Recurrencia,2024,0.01820562097,Ambicion
08-01-2025,04-01-2025,CL,PYME,Rate All In,Recurrencia,2025,0.02057635703,Ambicion
08-01-2025,04-01-2025,CL,PYME,Int Rate,,,0.01451597525,Ambicion
08-01-2025,04-01-2025,CL,PYME,Int Rate,Recurrencia,,0.01426317142,Ambicion
08-01-2025,04-01-2025,CL,PYME,Int Rate,Activacion,,0.01649825136,Ambicion
08-01-2025,04-01-2025,CL,PYME,Int Rate,Recurrencia,<2024,0.01370609817,Ambicion
08-01-2025,04-01-2025,CL,PYME,Int Rate,Recurrencia,2024,0.01417470454,Ambicion
08-01-2025,04-01-2025,CL,PYME,Int Rate,Recurrencia,2025,0.01575677931,Ambicion
08-01-2025,04-01-2025,CL,PYME,AD Rate,,,0.00393654164,Ambicion
08-01-2025,04-01-2025,CL,PYME,AD Rate,Recurrencia,,0.00387693776,Ambicion
08-01-2025,04-01-2025,CL,PYME,AD Rate,Activacion,,0.00440390538,Ambicion
08-01-2025,04-01-2025,CL,PYME,AD Rate,Recurrencia,<2024,0.00325073350,Ambicion
08-01-2025,04-01-2025,CL,PYME,AD Rate,Recurrencia,2024,0.00403091643,Ambicion
08-01-2025,04-01-2025,CL,PYME,AD Rate,Recurrencia,2025,0.00481957772,Ambicion
08-01-2025,04-01-2025,CL,PYME,Fund Rate,,,0.00696422455,Ambicion
08-01-2025,04-01-2025,CL,PYME,Fund Rate,Recurrencia,,0.00695407889,Ambicion
08-01-2025,04-01-2025,CL,PYME,Fund Rate,Activacion,,0.00704377831,Ambicion
08-01-2025,04-01-2025,CL,PYME,Fund Rate,Recurrencia,<2024,0.00700866590,Ambicion
08-01-2025,04-01-2025,CL,PYME,Fund Rate,Recurrencia,2024,0.00693977365,Ambicion
08-01-2025,04-01-2025,CL,PYME,Fund Rate,Recurrencia,2025,0.00687447255,Ambicion
08-01-2025,04-01-2025,CL,PYME,Spread,,,0.01148829234,Ambicion
08-01-2025,04-01-2025,CL,PYME,Spread,Recurrencia,,0.01118603029,Ambicion
08-01-2025,04-01-2025,CL,PYME,Spread,Activacion,,0.01385837843,Ambicion
08-01-2025,04-01-2025,CL,PYME,Spread,Recurrencia,<2024,0.00994816578,Ambicion
08-01-2025,04-01-2025,CL,PYME,Spread,Recurrencia,2024,0.01126584732,Ambicion
08-01-2025,04-01-2025,CL,PYME,Spread,Recurrencia,2025,0.01370188448,Ambicion
08-01-2025,04-01-2025,CL,PYME,NTR,,,0.01587698363,Ambicion
08-01-2025,04-01-2025,CL,PYME,NTR,Recurrencia,,0.01533804570,Ambicion
08-01-2025,04-01-2025,CL,PYME,NTR,Activacion,,0.02041763598,Ambicion
08-01-2025,04-01-2025,CL,PYME,NTR,Recurrencia,<2024,0.01363419305,Ambicion
08-01-2025,04-01-2025,CL,PYME,NTR,Recurrencia,2024,0.01559429339,Ambicion
08-01-2025,04-01-2025,CL,PYME,NTR,Recurrencia,2025,0.01830644066,Ambicion
08-01-2025,04-01-2025,CL,PYME,Risk Rate,,,0.00236893003,Ambicion
08-01-2025,04-01-2025,CL,PYME,Risk Rate,Recurrencia,,0.00228982906,Ambicion
08-01-2025,04-01-2025,CL,PYME,Risk Rate,Activacion,,0.00298917367,Ambicion
08-01-2025,04-01-2025,CL,PYME,Risk Rate,Recurrencia,<2024,0.00210390038,Ambicion
08-01-2025,04-01-2025,CL,PYME,Risk Rate,Recurrencia,2024,0.00228373713,Ambicion
08-01-2025,04-01-2025,CL,PYME,Risk Rate,Recurrencia,2025,0.00272024601,Ambicion
08-01-2025,04-01-2025,CL,PYME,Interest Revenue,Activacion,,"146,224,337.47424700000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Interest Revenue,Recurrencia,<2024,"345,190,246.51937600000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Interest Revenue,Recurrencia,2024,"467,273,912.76472900000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Interest Revenue,Recurrencia,2025,"178,774,764.74039100000",Ambicion
08-01-2025,04-01-2025,CL,PYME,AD Revenue,Activacion,,"39,031,903.03456920000",Ambicion
08-01-2025,04-01-2025,CL,PYME,AD Revenue,Recurrencia,<2024,"81,870,236.55218340000",Ambicion
08-01-2025,04-01-2025,CL,PYME,AD Revenue,Recurrencia,2024,"132,880,518.81328400000",Ambicion
08-01-2025,04-01-2025,CL,PYME,AD Revenue,Recurrencia,2025,"54,682,423.15405350000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Gross Revenue,Activacion,,"185,256,240.50881600000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Gross Revenue,Recurrencia,<2024,"427,060,483.07156000000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Gross Revenue,Recurrencia,2024,"600,154,431.57801400000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Gross Revenue,Recurrencia,2025,"233,457,187.89444500000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Cost of Fund,Activacion,,"62,429,150.52539820000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Cost of Fund,Recurrencia,<2024,"176,514,357.20686100000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Cost of Fund,Recurrencia,2024,"228,771,977.34056600000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Cost of Fund,Recurrencia,2025,"77,997,044.23658640000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Cost of Risk,Activacion,,"26,493,107.06986330000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Cost of Risk,Recurrencia,<2024,"52,987,063.20101160000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Cost of Risk,Recurrencia,2024,"75,284,164.08959680000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Cost of Risk,Recurrencia,2025,"30,863,625.85591330000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Margen Financiero,Activacion,,"122,827,089.98341800000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Margen Financiero,Recurrencia,<2024,"250,546,125.86469900000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Margen Financiero,Recurrencia,2024,"371,382,454.23744700000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Margen Financiero,Recurrencia,2025,"155,460,143.65785800000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Resultado Comercial,Activacion,,"96,333,982.91355430000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Resultado Comercial,Recurrencia,<2024,"197,559,062.66368800000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Resultado Comercial,Recurrencia,2024,"296,098,290.14784900000",Ambicion
08-01-2025,04-01-2025,CL,PYME,Resultado Comercial,Recurrencia,2025,"124,596,517.80194500000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Active,<2024,897.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Active,2024,"1,558.00000000000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Active,2025,"1,364.00000000000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,New Active,,273.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Old Active,<2024,897.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Old Active,2024,"1,558.00000000000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Old Active,2025,"1,091.00000000000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Old Operados,<2024,624.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Old Operados,2024,987.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Old Operados,2025,532.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,% OldOp/OldActive,<2024,0.69565217391,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,% OldOp/OldActive,2024,0.63350449294,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,% OldOp/OldActive,2025,0.48762603116,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Total Operados,<2024,624.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Total Operados,2024,987.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Clientes,Total Operados,2025,805.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Bruto,<2024,156.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Bruto,2024,295.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Bruto,2025,257.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Bruto Acum.,<2024,"6,739.00000000000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Bruto Acum.,2024,"3,001.00000000000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Bruto Acum.,2025,495.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Bruto Act,,110.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Bruto Rec,<2024,156.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Bruto Rec,2024,295.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Bruto Rec,2025,147.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Resucitados,<2024,99.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Resucitados,2024,135.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Resucitados,2025,20.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Neto,<2024,57.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Neto,2024,160.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,Churn Neto,2025,237.00000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Churn Bruto,<2024,0.16352201258,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Churn Bruto,2024,0.17181129878,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Churn Bruto,2025,0.19352409639,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Churn Bruto Act,,0.31609195402,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Churn Bruto Rec,<2024,0.16352201258,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Churn Bruto Rec,2024,0.17181129878,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Churn Bruto Rec,2025,0.15000000000,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Resurrected,<2024,0.01481592338,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Resurrected,2024,0.04750175932,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Resurrected,2025,0.07751937984,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Churn Neto,<2024,0.05974842767,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Churn Neto,2024,0.09318578917,Ambicion
08-01-2025,05-01-2025,CL,PYME,Churn,% Churn Neto,2025,0.17846385542,Ambicion
08-01-2025,05-01-2025,CL,PYME,Originacion,Activacion,,"4,523,752,286.00000000000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Originacion,Recurrencia,<2024,"16,595,801,286.00000000000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Originacion,Recurrencia,2024,"23,601,587,507.00000000000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Originacion,Recurrencia,2025,"10,040,214,897.00000000000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Originacion Prom,Activacion,,"16,570,521.19413920000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Originacion Prom,Recurrencia,<2024,"26,595,835.39423080000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Originacion Prom,Recurrencia,2024,"23,912,449.34853090000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Originacion Prom,Recurrencia,2025,"18,872,584.39285710000",Ambicion
08-01-2025,05-01-2025,CL,PYME,Term,,,41.95742550186,Ambicion
08-01-2025,05-01-2025,CL,PYME,Term,Recurrencia,,41.15458765983,Ambicion
08-01-2025,05-01-2025,CL,PYME,Term,Activacion,,50.87317658313,Ambicion
08-01-2025,05-01-2025,CL,PYME,Term,Recurrencia,<2024,41.27760022452,Ambicion
08-01-2025,05-01-2025,CL,PYME,Term,Recurrencia,2024,41.21023640446,Ambicion
08-01-2025,05-01-2025,CL,PYME,Term,Recurrencia,2025,40.82044234227,Ambicion
08-01-2025,05-01-2025,CL,PYME,Rate All In,,,0.01811080405,Ambicion
08-01-2025,05-01-2025,CL,PYME,Rate All In,Recurrencia,,0.01805427197,Ambicion
08-01-2025,05-01-2025,CL,PYME,Rate All In,Activacion,,0.01861867627,Ambicion
08-01-2025,05-01-2025,CL,PYME,Rate All In,Recurrencia,<2024,0.01734421462,Ambicion
08-01-2025,05-01-2025,CL,PYME,Rate All In,Recurrencia,2024,0.01761256914,Ambicion
08-01-2025,05-01-2025,CL,PYME,Rate All In,Recurrencia,2025,0.02028932150,Ambicion
08-01-2025,05-01-2025,CL,PYME,Int Rate,,,0.01429005573,Ambicion
